funded_amnt,int_rate,installment,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,is_bad
14000,13.49%,322.07,10.45,0,0,10,0,15614,91.3,23,0
4200,16.77%,103.87,2.21,0,2,3,0,2380,72.1,3,0
24000,12.87%,807.2,0.54,0,1,3,0,5068,46.1,13,0
3000,10.75%,64.86,10.9,0,0,7,0,3388,33.2,15,0
9000,7.49%,279.92,8.05,0,3,5,0,50965,59.2,19,0
9250,13.98%,215.14,22.02,0,2,17,1,16696,50.1,37,1
5000,14.61%,172.38,2.42,0,0,9,0,2771,16.4,27,0
14000,6.03%,426.1,0.87,0,2,7,0,5571,16.7,16,0
10000,10.59%,215.39,12.53,0,2,11,0,13107,37.2,30,0
12000,11.89%,397.97,14.88,0,0,3,0,15280,56.2,14,0
5000,6.99%,154.37,3.27,0,0,4,0,0,0,33,0
9600,10.59%,312.44,11.88,0,1,8,0,18424,70.3,12,1
18600,14.26%,638.09,17.26,0,0,13,0,19780,48.8,24,0
3500,9.63%,112.33,5.31,0,1,8,0,4199,27.6,14,0
3000,10.74%,97.85,20.21,0,0,19,0,56211,96.1,46,0
5000,9.76%,160.78,13.53,0,1,9,0,5000,23.1,18,0
8300,12.61%,187.2,24.52,0,1,9,0,11057,65.4,25,0
10200,12.69%,342.16,15.5,0,1,4,0,13893,62.3,5,0
9000,12.53%,301.2,20.59,0,0,6,0,14379,89.3,11,0
21500,16.89%,533.06,13.97,0,2,8,0,9613,20,20,0
6000,14.84%,207.53,5.13,0,0,6,0,3932,70.2,11,0
8600,19.42%,317.08,5.72,1,0,3,0,6152,99.2,13,0
12000,10.59%,390.54,19.84,0,1,9,0,7336,71.9,24,0
19000,20.62%,509.97,20.55,0,0,12,0,11628,47.3,19,0
6000,14.22%,205.71,21.03,0,0,10,0,13420,88.3,13,0
25000,16.82%,889.09,13.36,0,0,10,0,5581,93,24,0
14000,17.74%,504.3,22.19,0,1,21,0,19828,53.6,35,0
10400,6.00%,218.99,10.84,0,0,7,0,8696,95.6,15,0
8000,7.74%,249.75,12.52,0,0,6,0,4887,14.4,21,0
35000,23.52%,997.16,21.2,0,2,12,0,50427,91,28,1
10500,10.74%,342.47,7.52,1,0,3,0,463,92.6,32,0
3000,10.62%,97.68,22.15,0,0,13,0,19929,70.4,20,0
12000,11.99%,398.52,14.82,0,1,10,1,18865,52,20,0
13000,10.36%,421.68,19.65,0,1,6,0,4953,66.9,24,0
8000,5.79%,242.62,18.28,0,3,7,0,1919,15.4,18,1
4575,11.48%,150.84,18.14,0,0,4,0,10934,65.5,8,0
5000,7.90%,156.46,24.58,0,0,9,0,24376,64.3,23,0
10000,9.25%,319.17,9.93,0,0,6,0,3996,80.2,14,0
14475,15.27%,503.7,23.69,0,1,12,0,13294,90.1,37,0
1500,8.88%,47.62,11.21,0,0,11,0,8884,66.8,17,0
6000,10.39%,194.71,21.78,0,3,6,0,1815,60.5,8,0
6500,7.14%,201.11,15.95,0,1,15,0,7087,16.5,41,0
20000,15.28%,696.06,8.99,0,0,11,0,25246,93.9,25,0
7500,8.63%,237.21,19.2,0,1,14,0,8671,13.9,44,1
8000,7.51%,248.89,3.1,0,0,4,0,226,4,12,0
18000,8.90%,571.56,7,0,1,6,0,17769,66.3,10,0
10750,15.20%,373.71,10.8,0,1,5,0,5109,85.1,9,1
11500,6.03%,350.01,24.3,0,0,8,0,13205,36.5,13,1
3000,11.86%,99.45,11.81,0,5,8,1,14714,83.1,44,0
13800,7.49%,429.21,5.74,0,1,6,0,11170,78.1,35,0
4500,13.72%,104.06,13.7,0,2,8,0,4880,62.6,10,0
7100,12.42%,237.25,17.65,0,1,14,0,10218,79.2,15,0
8000,9.63%,256.76,21.28,0,0,16,0,7182,34.5,46,0
6000,7.88%,121.32,1.08,0,2,6,0,1170,6.4,13,0
6000,10.99%,196.41,12.09,1,0,6,0,2769,71.2,10,0
2400,8.94%,76.26,17.06,0,0,3,0,8043,29.2,21,0
12000,13.06%,273.41,6.65,0,4,6,0,0,0,10,0
5600,11.66%,185.1,21.52,0,1,24,0,39010,34.2,51,0
5000,16.45%,176.9,14.95,1,8,8,0,0,0,19,0
2000,9.99%,64.53,10.22,0,0,6,0,1258,41.9,10,0
3000,5.79%,90.99,13.56,0,1,14,0,991,2.3,28,0
4000,6.76%,123.07,17.26,0,1,8,0,5690,23.7,23,0
25000,13.57%,849.22,3.27,0,0,4,0,5482,57.7,6,1
5000,12.87%,168.17,16.57,0,1,7,0,1465,63.7,15,1
23550,21.27%,640.69,18.75,0,1,9,0,33622,80.1,26,0
12000,7.88%,375.38,9.3,0,0,6,0,46124,15.3,14,0
5000,17.19%,178.74,6.59,0,2,3,0,5741,88.3,4,0
6575,6.99%,202.99,28.23,0,1,12,0,18550,49.7,22,0
15000,15.05%,520.37,11.38,0,2,9,0,31724,90.4,33,1
6000,14.42%,206.3,14.75,0,3,11,0,9184,58.5,21,0
2400,14.72%,82.87,1.67,0,0,9,0,0,NA,10,0
4800,7.49%,149.29,18.22,0,0,4,0,5183,48.9,11,0
5000,5.99%,152.09,10.49,0,1,7,0,4403,16.4,12,0
35000,13.06%,797.44,8.08,0,0,11,0,132519,74.4,33,0
8000,13.85%,272.84,10.83,0,1,10,0,5485,76.2,30,1
12000,14.54%,413.29,7.3,2,3,25,1,6774,15.1,41,0
5000,11.03%,163.77,5.73,0,0,9,0,4760,60.3,12,0
13000,10.99%,425.55,16.38,0,0,3,0,17430,67,7,0
3000,5.42%,90.48,14.15,0,0,5,0,1896,39.5,12,0
5000,10.59%,162.73,23.1,0,1,5,0,7146,71.5,23,0
16000,11.58%,528.22,8.64,0,0,10,0,67595,68.8,25,0
5000,9.91%,161.13,23.18,0,1,3,0,5135,31.5,28,0
6000,14.27%,205.86,18.02,0,0,12,0,4179,72.1,36,0
7000,16.77%,173.11,0.81,0,1,2,0,2289,45.8,3,1
7000,10.37%,150.01,11.77,0,0,11,0,12821,35.7,24,0
8000,9.25%,167.04,19.9,0,0,6,0,5814,58.1,18,1
7000,9.45%,224.07,7.6,0,8,11,0,32145,83.1,33,0
2500,16.77%,61.83,20.28,0,0,16,0,7800,61.9,35,0
24250,11.49%,533.2,13.94,0,1,7,0,26779,50,25,0
4550,17.66%,163.72,24.46,0,0,11,0,16723,70.6,30,0
6000,11.49%,197.83,6.2,0,2,5,0,3100,20,6,0
10000,11.26%,328.64,15.68,0,3,14,0,23217,8.5,30,0
10000,14.27%,343.09,22.28,0,1,7,0,6261,48.9,9,0
5000,11.71%,165.38,13.78,0,1,13,0,5529,36.1,16,0
15000,11.11%,491.87,17.91,0,0,21,0,41263,43.4,30,0
1000,14.96%,34.65,18.26,0,0,6,0,3150,54.3,13,0
10000,7.29%,310.1,10.98,0,1,17,0,6612,34.4,33,0
12000,6.92%,370.09,18.54,0,1,8,0,26299,30.4,26,0
6400,15.99%,155.61,24.43,0,0,9,0,973,24.5,19,0
18500,11.99%,411.43,22.83,0,0,14,0,12351,42,24,1
10000,11.49%,219.88,13.88,0,0,7,0,1790,6,13,0
8400,15.96%,204.1,21.32,0,3,6,0,3452,32.4,12,0
6000,11.99%,199.26,18.14,0,0,10,0,44469,80.6,23,0
6350,6.91%,195.81,7.9,0,1,7,0,14070,37.8,17,0
5100,11.28%,167.65,14.68,0,2,21,0,17550,38.6,30,1
14500,10.75%,473,18.51,0,3,5,0,0,0,10,1
4000,12.98%,134.74,5.76,1,1,14,0,4178,24.3,19,0
10625,7.51%,330.56,18.89,0,1,9,0,7114,43.4,21,0
6500,10.38%,139.33,6.86,0,1,10,0,2345,16.7,30,0
14000,11.99%,311.36,19.3,0,0,11,0,17618,47.7,15,1
10000,17.99%,253.88,5.78,0,1,5,0,6040,92.9,16,0
2000,5.99%,60.84,9.71,0,1,8,0,195,0.5,30,0
10400,16.35%,367.43,17.45,0,1,5,0,13373,86.8,13,0
7000,5.42%,211.12,15.92,0,0,7,0,8647,43.7,17,0
2250,8.00%,70.51,12.55,0,0,10,0,116416,1.4,33,1
7000,12.69%,234.82,21.95,0,0,21,0,13100,69.3,26,0
6000,6.17%,183,13.6,0,0,14,0,7019,47.4,38,0
10000,12.99%,336.9,11.53,0,0,9,0,9994,90,15,0
2500,10.37%,81.11,29.27,0,1,3,0,885,8.1,27,0
4000,14.17%,93.43,12.93,0,2,12,1,8649,55.2,22,1
15000,12.21%,499.73,17.84,0,1,9,0,0,0,13,0
13300,9.38%,425.3,8.93,0,1,10,0,126302,27.6,36,1
16000,17.49%,401.87,23.92,0,0,20,0,73194,60.3,52,0
9000,6.54%,176.27,16.76,0,0,14,0,75662,67.6,33,0
8450,11.71%,279.5,16.69,0,1,7,0,11545,58.6,18,0
11800,13.99%,403.24,4.6,0,1,10,0,2935,42.7,41,0
6800,7.51%,211.56,4.92,1,2,17,0,4361,8.4,46,0
2200,7.88%,68.82,1.2,0,2,3,0,770,14.8,13,0
14000,6.91%,431.71,12.01,0,1,4,0,14605,40.7,23,0
6000,16.32%,146.94,12.15,0,0,12,0,15135,72.4,22,0
5175,10.99%,169.41,24.75,0,0,6,1,1763,41,14,0
15000,13.47%,508.84,13.76,0,0,8,0,18546,94.1,17,0
13475,11.49%,296.29,14.59,1,0,9,0,16910,56.8,45,0
17625,11.86%,584.23,22.95,0,1,15,0,17546,30.9,36,0
6300,10.75%,205.51,16.55,0,0,4,0,11935,49.7,10,0
6700,11.99%,222.51,1.98,0,3,6,0,5941,28.7,7,0
11000,11.86%,364.63,12.39,1,0,15,0,19351,63.4,43,0
13000,7.29%,403.13,22.84,0,0,10,0,17192,62.3,21,0
10000,14.74%,345.37,16.33,1,1,25,0,13592,25.7,36,0
18000,10.25%,582.93,19.64,0,0,10,0,17416,51.2,26,0
5000,7.49%,155.51,23.19,0,4,12,0,82058,61.5,25,1
4600,10.59%,149.71,15.75,0,0,3,0,1912,16.9,6,0
7200,14.96%,249.46,18.08,0,0,8,0,8619,55.6,11,0
14400,20.25%,383.52,20.98,0,3,10,0,13404,89.4,20,1
3000,12.80%,100.8,3.42,0,3,3,1,296,74,9,0
16000,12.99%,363.97,9.57,0,1,6,0,8885,63.9,8,0
6000,7.88%,187.69,10.65,0,2,9,0,289,4.4,14,0
20600,18.79%,532,24.4,0,1,9,0,19697,77.2,24,0
5200,9.76%,167.21,1.52,1,1,10,0,4699,28.8,15,0
35000,17.99%,1265.16,20.55,0,0,10,0,50867,70,29,0
15000,15.27%,358.98,24.58,0,1,8,0,12246,70,29,0
4000,8.94%,127.09,18.59,0,0,11,0,4692,35.3,37,0
19850,12.69%,448.51,18.84,0,1,7,0,47133,24.5,29,0
1200,7.29%,37.22,4.09,1,0,6,0,1387,15.2,15,0
8000,7.66%,160.92,3.43,0,0,6,0,8027,13.4,22,0
20000,15.96%,702.75,10.52,0,2,4,1,0,0,17,0
8000,10.99%,173.9,17.16,0,0,9,0,10976,45.9,19,0
8500,15.70%,297.6,0,0,2,2,0,0,0,13,0
12000,7.66%,374.16,13.31,0,2,8,0,9993,27.6,14,0
12000,12.18%,399.6,19.86,0,2,9,0,9777,72.4,37,0
10000,19.74%,263.5,9.02,0,3,3,0,0,0,18,0
5000,16.07%,175.97,1.94,0,0,2,0,2689,51.7,4,0
35000,21.67%,960.11,22.82,0,0,9,0,40032,97.6,34,0
15000,15.99%,364.7,18.13,0,2,8,0,7699,71.3,15,0
30000,6.62%,921.11,15.4,0,0,8,0,3051,9.4,25,1
8000,13.72%,184.99,24.12,0,1,19,0,124422,72,50,0
16750,16.40%,592.2,20.59,1,2,10,1,8741,79,23,0
14400,9.07%,458.39,1.5,0,0,10,0,4658,10.7,14,0
6125,8.59%,193.62,10.21,0,0,16,0,6775,22,28,0
3000,8.88%,95.24,20.57,0,2,10,0,8308,90.3,35,0
8000,10.99%,261.88,11.09,0,1,6,0,13799,87.9,27,0
10475,16.71%,371.96,22.55,0,2,17,0,11967,84.9,18,0
1000,5.79%,30.33,5.84,0,0,6,0,5444,19.8,10,0
6000,10.00%,127.49,6.81,0,0,5,0,8682,52.9,15,1
10000,9.01%,318.05,5,0,4,13,0,4698,27.6,15,0
5500,13.35%,126.13,12.48,0,1,12,0,3133,16.3,26,1
8000,13.99%,186.11,19.47,0,2,9,0,6640,61.1,10,0
8500,8.49%,268.29,22.44,0,2,5,0,3961,40.4,10,1
1100,13.72%,25.44,22.5,0,4,2,0,36,3.6,5,0
15175,19.13%,557.24,2.38,0,0,4,0,491,98.2,15,0
15000,14.59%,516.98,19.44,0,7,14,1,51322,44.2,26,0
12000,11.99%,398.52,5.68,0,0,5,1,6048,30.4,17,0
4800,14.65%,165.58,13.49,0,3,14,0,7242,43.9,19,1
35000,12.68%,790.64,18.17,0,1,19,0,8990,10.5,38,1
25000,19.29%,652.51,23.07,1,0,6,0,11694,90,12,1
15000,12.29%,500.3,19.39,1,2,21,0,18198,44.3,33,0
6000,6.62%,184.23,3.31,0,0,13,0,4695,11.7,37,0
20000,11.71%,661.52,17.33,0,0,15,0,47136,79.2,30,0
1000,7.68%,31.2,14.31,0,0,14,0,167381,0,33,0
10000,8.94%,317.72,13.34,0,0,12,0,39299,54.3,40,1
25000,11.71%,826.9,6.88,0,1,8,0,21128,89.1,18,0
8000,7.51%,248.89,19.46,0,1,6,0,15151,46.5,15,0
9500,6.76%,292.3,23.9,0,0,9,0,8201,23.8,18,0
9000,16.00%,316.42,10.86,0,3,12,0,14679,86.3,19,0
2000,11.71%,66.16,21.56,0,1,8,0,8323,64,15,1
6000,5.42%,180.96,7.59,0,0,9,0,15668,32.6,24,0
12000,14.91%,284.92,12.05,0,2,4,0,12807,51.2,13,0
7000,6.54%,214.68,17.47,0,1,6,0,4219,65.9,14,0
13200,12.42%,441.09,12.54,0,0,9,0,15371,64,16,0
24000,12.69%,542.28,17.8,0,2,16,0,11605,31.7,28,0
8000,13.49%,271.45,18.25,1,0,12,0,14434,67.4,28,1
9000,8.00%,282.03,9.62,0,0,7,0,57033,29.8,27,0
6900,10.65%,224.76,13.42,0,1,8,0,10793,70.5,27,0
8400,8.90%,266.73,8.98,0,1,5,0,5896,78.6,19,0
10000,17.14%,249.28,16.04,0,0,7,0,8108,49,11,0
10000,10.37%,324.42,16.41,0,1,5,0,6006,69,14,0
10000,10.99%,327.36,9.96,0,1,7,0,9740,53.8,15,0
19425,11.11%,636.97,18.99,0,1,14,0,18772,68,37,0
8000,12.42%,267.33,15.39,1,0,21,0,24385,48.5,42,0
12000,13.35%,275.2,14.76,0,0,8,0,16537,83.5,25,0
4000,13.72%,136.17,16.83,3,1,4,0,0,0,13,0
8400,16.32%,296.65,7.03,0,5,2,0,463,92.6,7,0
18000,9.99%,382.36,23.12,0,1,13,0,28241,48.2,39,0
8000,12.53%,267.73,9.32,0,1,7,0,3489,42.5,20,0
1000,10.36%,32.44,22.01,0,0,14,0,13433,77.6,21,0
12000,10.38%,389.36,1.99,0,0,6,0,2461,39.1,16,0
5000,8.00%,156.69,20.6,0,0,9,0,5388,26.9,24,0
8000,10.99%,261.88,6.76,0,0,11,0,11320,92,32,0
6000,7.29%,186.06,10.54,0,0,6,0,6342,64.7,17,0
9000,13.11%,303.71,2.56,0,4,6,0,3217,33.9,17,0
15000,11.36%,493.67,19.23,0,1,11,0,18708,66.8,31,0
9000,7.90%,281.62,22.47,0,3,13,0,13244,28.7,63,0
14000,15.70%,490.16,17.1,0,3,12,0,15821,56.3,49,0
7000,15.70%,245.08,4.97,0,2,3,0,4253,75.9,12,1
5000,6.76%,153.85,11.33,0,0,9,0,10643,26.3,35,0
6000,10.59%,195.27,12.31,0,1,9,0,5815,49.7,15,1
9325,10.91%,304.9,18.96,1,1,9,0,5749,43.2,23,0
10200,9.32%,325.86,0.17,0,0,11,0,9943,10.9,31,0
10000,17.56%,251.55,24.78,0,1,21,0,124951,94.2,34,0
3000,6.17%,91.5,1.33,0,0,4,0,2960,25.7,20,0
1500,10.38%,48.67,19.92,0,1,8,0,10224,88.9,30,0
2500,12.53%,83.67,9.52,1,3,12,0,4987,22.3,19,0
6400,7.14%,198.02,9.43,0,0,5,0,1113,8.6,20,0
11200,12.42%,374.26,22.88,0,0,8,0,25673,74.4,13,1
16000,13.49%,368.08,21.7,0,0,9,0,9688,74.5,22,0
10000,7.51%,311.11,3.54,0,0,5,0,5503,21.1,22,0
500,8.07%,15.69,4.27,0,0,4,0,0,0,4,0
12000,15.27%,417.58,17.7,0,3,9,0,4357,41.5,11,1
3200,17.19%,79.86,12.16,0,1,4,0,1974,98.7,19,1
4000,10.38%,129.79,3.72,0,0,3,0,275,21.2,8,0
9800,10.36%,317.88,19.6,0,1,13,0,9486,89,30,0
18000,11.71%,397.77,16.2,0,2,11,0,6613,35.4,30,1
24500,12.61%,820.91,5.76,0,3,17,0,23908,62.8,29,1
3600,8.59%,113.8,10.32,2,0,6,0,3376,49.3,19,0
4500,9.62%,144.41,12.69,0,0,6,0,1496,44,7,0
4000,11.89%,132.66,12.91,1,1,8,0,24671,66,35,0
2500,8.88%,79.36,6.23,0,1,4,0,8443,56.3,6,0
4000,13.61%,92.27,0.74,0,1,2,0,60,12,3,0
10000,10.65%,325.74,13.47,0,0,6,0,9278,69.3,9,0
12000,10.38%,389.36,24.54,0,2,5,0,4168,30.6,18,0
4750,12.73%,159.44,24.83,0,2,8,0,7145,49.6,13,0
7275,6.91%,224.34,13.38,1,2,11,0,5307,24,31,0
4000,14.72%,138.12,10.05,0,1,5,0,3652,39.7,11,0
34000,17.58%,1222.03,16.87,0,2,7,0,16758,64.7,27,0
10000,12.69%,335.45,10.84,0,2,6,0,1983,57.8,13,0
24475,17.43%,613.94,13.85,0,3,15,0,25470,73.4,34,0
26000,10.65%,560.78,9.01,0,0,7,0,8699,36.9,39,0
25000,13.99%,581.58,23.79,0,2,11,0,279,0.9,23,0
1000,11.48%,32.97,20.5,0,2,23,0,119702,19.1,52,0
35000,20.30%,933.14,19.05,0,0,10,0,15506,68.3,21,0
12375,11.49%,408.02,20.04,0,0,16,0,2128,6.2,53,0
1200,10.14%,38.8,19.76,0,0,3,0,0,0,11,0
25000,15.20%,597.38,15,0,3,8,0,25709,91.2,32,0
6925,9.62%,222.22,15.4,0,2,17,0,7297,34.3,22,1
12400,7.14%,383.68,11.74,1,0,10,0,12189,50.9,23,0
16000,18.64%,411.89,20.31,0,2,12,0,17809,80.9,21,0
3000,13.49%,101.8,18.11,0,0,4,0,2745,83.2,7,0
14300,10.99%,468.1,19.9,0,1,9,0,13189,57.7,17,0
12000,14.25%,411.6,9.77,1,4,7,0,4768,59.6,14,0
22250,21.28%,605.45,21.9,0,0,9,0,21905,92.4,26,1
5000,17.56%,125.78,8.71,0,0,10,0,8675,93.3,13,0
24000,9.91%,773.4,14.88,0,0,8,0,19866,61.1,24,0
8300,5.42%,250.33,9.44,0,0,13,0,5267,8.3,16,0
16000,11.86%,354.79,7.71,0,0,9,0,15977,61.9,27,0
11000,13.06%,250.63,0.63,0,1,3,0,117,1,8,0
25000,11.12%,819.89,3.46,1,0,7,0,7375,4,41,0
15000,15.28%,359.06,13.65,0,1,11,0,14364,47.6,38,0
5500,7.14%,170.18,14.48,0,2,7,0,24582,66.6,29,0
15000,12.98%,505.27,14.25,0,0,12,1,16223,76.9,29,0
8000,5.79%,242.62,8.95,0,1,7,0,2229,14.3,14,0
11750,13.47%,398.6,16.4,0,0,10,0,30993,71.2,14,0
15000,10.39%,486.76,11.37,0,0,7,0,24,0.3,8,0
7500,11.49%,164.91,4.57,0,0,7,0,5,0,8,1
8400,12.98%,282.95,15.26,0,0,9,0,11631,64.6,20,0
10000,12.69%,335.45,17.51,0,0,12,0,24978,91.5,35,0
5200,12.53%,174.03,9.17,0,0,11,0,5229,15.2,21,0
10000,7.51%,311.1,1.87,0,1,11,0,2691,28,32,0
4050,6.91%,124.89,14.92,0,0,8,0,3748,39,13,0
2800,20.16%,74.44,19.82,0,0,3,0,1462,97.5,3,0
10800,13.22%,365.05,19.03,0,1,6,0,31861,76,14,0
3000,9.63%,96.29,12,0,5,7,0,5689,30,11,0
21000,13.23%,480.3,15.15,0,1,16,0,3634,31.1,25,0
7750,15.31%,269.82,24.08,0,3,12,0,39121,74.9,22,0
1500,11.36%,49.37,14.4,1,0,8,0,2467,24.7,24,0
4300,12.69%,144.25,4.13,0,2,3,1,4362,28.5,19,0
15275,20.25%,406.83,1,0,0,6,0,2678,89.3,12,0
4500,7.29%,139.55,23.2,0,0,7,0,3695,49.3,11,0
4000,6.76%,123.07,23.52,0,1,6,0,627,6.8,21,0
20000,17.99%,722.95,3.61,0,0,3,0,5731,29.8,13,0
6000,8.88%,190.47,12.18,1,0,17,0,6950,14.2,24,0
16000,5.79%,485.24,10.7,0,1,13,0,19136,16.2,30,0
5500,12.73%,184.62,10.58,0,0,6,0,1463,17.2,13,0
8000,8.49%,252.51,3.64,1,0,6,0,8097,42.8,12,0
33000,16.40%,809.53,15.51,0,0,7,0,13264,67.4,13,0
6275,6.91%,193.5,15.64,0,2,18,0,27463,26,34,0
14000,13.98%,325.62,10.2,0,0,8,0,3449,16,15,0
20000,10.62%,651.2,22.4,0,0,8,0,8652,66.6,20,0
10475,15.33%,364.82,13.02,0,0,9,0,8742,87.4,13,0
23050,14.35%,791.72,14.18,0,1,12,0,24803,61.5,31,0
15000,13.48%,508.87,15.27,0,2,10,0,24826,60.3,47,0
10000,12.87%,336.34,12.67,0,3,13,0,33896,72.7,24,0
7050,12.23%,234.94,11.43,0,0,4,0,8858,82,10,0
35000,17.99%,888.58,2.56,0,1,4,0,9479,37.9,7,0
7500,10.59%,244.09,12.1,2,3,9,0,7914,30.8,11,0
5100,19.29%,133.12,0.83,1,0,3,0,257,12.8,16,1
1675,11.11%,36.52,18.91,0,2,8,1,5655,49.2,17,0
6500,6.17%,198.25,13.56,0,1,13,0,47179,71.1,41,0
11500,6.54%,352.68,22.86,0,0,12,0,13572,57.3,23,0
3000,13.49%,101.8,7.25,1,2,8,0,15209,79.6,22,0
12250,12.98%,278.6,10.01,0,2,6,0,415,29.6,19,0
4000,13.57%,135.88,8.71,0,1,13,0,8328,11,30,0
20000,11.34%,658,5.19,2,0,8,0,5482,17.4,28,1
2500,11.86%,82.87,14.19,0,5,11,0,594,4.9,35,0
35000,17.27%,874.93,16.52,0,7,9,0,8357,72,28,1
1200,12.69%,40.26,13.41,0,1,6,0,9040,94.2,30,1
13250,10.99%,433.73,24.22,0,1,11,0,14460,55.4,15,0
1000,7.66%,31.18,17.93,0,0,12,0,10178,67.4,26,0
16400,16.77%,405.56,9.38,0,2,16,0,69461,47.3,37,1
10500,9.99%,338.76,18.62,0,0,4,0,0,0,20,1
4000,13.61%,92.27,8.19,0,0,5,0,631,45.1,17,0
9250,14.22%,317.13,10.81,0,3,2,0,0,0,3,1
20000,10.99%,434.75,23.37,0,0,7,0,15512,22.6,22,0
6400,6.91%,197.36,12.5,0,0,10,0,2810,25.8,15,0
8000,7.90%,250.33,15.21,0,1,9,0,16545,51.1,23,0
24000,10.99%,785.62,12.79,0,0,13,0,11893,56.4,24,0
12500,14.61%,430.94,0.84,0,2,4,0,425,6.6,16,0
3000,12.21%,99.95,8.25,0,1,3,0,72,2.8,5,0
9000,13.22%,304.21,15.57,0,0,10,0,16660,73.1,27,0
6000,6.76%,184.62,8.22,0,0,10,0,1640,6.7,30,0
5000,7.29%,155.05,12.98,0,0,9,0,5147,44.8,16,0
5000,19.03%,183.36,22.61,0,0,12,0,33464,98.7,21,0
8800,14.59%,303.3,10.09,0,2,9,0,9729,92.7,19,0
5000,11.49%,164.86,21.25,0,0,12,0,2346,93.8,25,0
17725,15.99%,430.95,12.67,0,0,10,0,16449,47.8,24,1
10000,12.61%,335.07,11.85,1,1,4,0,592,84.6,20,0
1500,13.92%,51.21,19.08,0,3,7,0,2603,44.1,12,0
15000,9.63%,481.41,5.23,0,4,8,0,3287,35.7,24,0
18000,8.94%,571.89,5.37,0,3,8,0,17915,17,22,1
4500,5.42%,135.72,12.65,0,0,13,0,14780,31.6,30,0
9400,7.66%,189.08,18.14,0,0,9,0,5177,15,27,0
10000,10.59%,325.45,2.67,0,2,9,1,2125,16.2,16,0
20000,13.80%,463.3,12.73,0,1,17,0,11746,17.7,45,0
3000,7.14%,92.83,0.58,0,0,4,0,1892,9.2,29,0
16000,8.88%,507.91,11.48,1,0,6,0,12354,50.8,29,0
7500,11.58%,247.61,14.52,0,2,7,0,45953,57.8,18,0
10000,18.62%,364.65,4.46,0,1,2,0,4012,97.9,9,1
24000,12.92%,807.74,7.06,1,2,10,1,9201,49.7,18,0
7100,19.42%,185.83,23.13,0,1,16,0,18891,93.9,25,0
25000,10.74%,815.4,4.62,0,0,12,0,0,0,29,0
10000,13.48%,339.25,5.17,0,1,7,0,4757,18.3,20,0
8000,7.49%,248.82,15.43,1,0,9,0,16521,66.1,22,0
8900,18.64%,229.12,11.89,0,0,19,0,12954,80.4,22,1
17000,10.36%,551.42,13.91,0,1,18,0,30517,74.1,46,0
5000,10.95%,163.57,12.48,1,0,7,0,3318,18.1,18,0
8500,7.14%,263,9.67,0,2,9,0,44546,68.8,45,0
6000,10.65%,195.44,20.73,0,0,14,0,8840,46.8,23,0
5000,14.61%,172.38,0.25,1,0,4,0,521,57.9,11,1
2700,12.61%,90.47,5.67,0,2,4,0,2969,80.2,12,0
1000,16.32%,35.32,20.65,0,1,5,0,4455,99.3,5,0
6000,6.99%,185.24,28.45,0,0,7,0,13041,42.9,13,0
5000,10.36%,107.13,10.55,0,2,4,0,247,8.5,13,0
15000,13.04%,505.7,12.61,0,0,22,0,30055,72.1,41,0
19200,19.66%,505.06,21.33,1,1,9,0,8619,47.6,19,1
10000,6.62%,307.04,17.79,0,2,10,0,39410,52.4,38,0
15000,11.71%,496.14,5.7,0,0,5,0,9368,82.2,9,0
7500,5.79%,227.46,8.92,0,3,17,0,895,1,42,0
23000,19.69%,605.4,15.36,0,1,5,0,4953,99.1,19,0
6500,14.72%,224.44,21.13,0,0,4,0,4779,46,5,0
10400,7.51%,323.54,11.06,0,1,10,0,9655,16.6,20,0
12250,11.49%,403.9,24.47,0,0,15,1,10391,89.6,27,0
3500,10.99%,114.57,6.46,2,0,14,0,2724,20.8,34,0
2400,12.53%,80.32,23.73,0,3,9,0,3228,38.4,14,0
4200,9.91%,135.35,16.06,0,0,5,0,3360,74.7,37,1
21000,12.84%,705.98,18.09,0,1,9,0,22289,49.8,29,0
9000,12.18%,299.7,9.48,0,0,3,0,4105,57.8,13,0
14000,12.84%,470.66,15.53,0,0,11,0,26208,78.5,30,0
20000,11.11%,655.82,15.79,0,2,11,0,21178,34.6,42,0
12000,11.71%,396.92,4.96,1,0,7,0,6426,32,11,0
5000,11.54%,164.98,10.36,1,7,17,0,15301,46.8,22,0
12000,15.51%,418.99,2.4,0,3,4,0,4340,85.1,7,0
9000,15.31%,313.34,3.45,0,0,10,1,6218,8.1,13,0
5000,5.79%,151.64,22.6,0,2,15,0,20135,26,39,0
20000,12.68%,670.81,22,0,0,12,0,15646,60.4,26,0
10000,10.38%,324.46,21.9,0,0,4,0,2195,19.1,11,0
6000,9.63%,192.57,22.46,0,0,13,0,11049,28.3,22,0
6000,14.72%,207.18,6.1,0,2,9,0,3527,30.9,16,0
3250,11.86%,107.73,18.48,0,0,10,0,31210,70.1,28,0
6375,7.51%,198.34,24.41,0,2,16,0,9655,40.7,40,0
3075,15.62%,107.54,24.47,0,2,11,0,7621,54,17,1
35000,13.49%,805.17,6.32,0,1,15,0,2446,4.7,25,0
20000,10.74%,432.26,6.76,0,0,5,0,50111,73.3,13,0
7000,16.29%,247.11,12.22,0,3,10,1,5823,71.9,18,0
4000,6.62%,122.82,26.34,0,0,17,0,6453,8.8,26,0
